Route_name,Route_link,Bus_name,Bus_type,Start_time,End_time,Total_duration,price,Seats_Available,Ratings
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,05:15,09h 00m,463.0,36 Seats available,4.1
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,05:10,08h 35m,912.0,32 Seats available,3.9
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,04:25,07h 05m,916.0,27 Seats available,3.5
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,07:15,09h 00m,982.0,25 Seats available,3.5
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HRTC - 402618,Ordinary 3+2 Non AC Seater,23:40,07:30,07h 50m,463.0,37 Seats available,3.7
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04:45,07h 00m,749.0,26 Seats available,1.6
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),20:00,02:55,06h 55m,899.0,29 Seats available,3.0
Delhi to Ghumarwin,https://www.redbus.in/bus-tickets/delhi-to-ghumarwin,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:40,02:45,07h 05m,999.0,25 Seats available,2.7
Chamba (Himachal Pradesh) to Shimla,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,HRTC - 1009,Ordinary 3+2 Non AC Seater,17:00,07:30,14h 30m,837.0,31 Seats available,3.0
Chamba (Himachal Pradesh) to Shimla,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,HRTC - 1001,A/C Executive (2+3),17:15,08:15,15h 00m,924.0,33 Seats available,3.8
Chamba (Himachal Pradesh) to Shimla,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,HRTC - 1012,Ordinary 3+2 Non AC Seater,18:30,08:15,13h 45m,780.0,28 Seats available,3.7
Chamba (Himachal Pradesh) to Shimla,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,HRTC - 636,Ordinary 3+2 Non AC Seater,20:00,08:30,12h 30m,843.0,37 Seats available,3.8
Chamba (Himachal Pradesh) to Shimla,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-shimla,NEW PREM BUS SERVICE,NON A/C Seater (2+3),12:10,04:40,16h 30m,900.0,52 Seats available,3.6
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,04:30,13h 15m,787.0,37 Seats available,3.8
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,04:15,11h 40m,746.0,37 Seats available,2.3
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 524,Ordinary 3+2 Non AC Seater,16:45,07:00,14h 15m,788.0,37 Seats available,3.8
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 593,Himmani Deluxe 2+2 Non AC Seater,18:20,06:30,12h 10m,792.0,25 Seats available,4.2
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 537,Ordinary 3+2 Non AC Seater,18:30,06:30,12h 00m,745.0,37 Seats available,3.9
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 547,A/C Executive (2+3),20:16,06:40,10h 24m,886.0,41 Seats available,4.5
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 558,Ordinary 3+2 Non AC Seater,20:20,08:00,11h 40m,715.0,37 Seats available,3.0
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,08:00,11h 31m,1299.0,34 Seats available,4.7
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08:00,10h 55m,746.0,27 Seats available,4.7
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09:30,11h 35m,1342.0,32 Seats available,4.5
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,HRTC - 575,A/C Executive (2+3),21:59,10:35,12h 36m,865.0,47 Seats available,4.6
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,630.0,9 Seats available,4.5
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,600.0,17 Seats available,3.9
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,569.0,20 Seats available,3.7
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,600.0,25 Seats available,4.9
Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,569.0,17 Seats available,4.2
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 843,Ordinary 3+2 Non AC Seater,17:15,03:00,09h 45m,452.0,35 Seats available,4.3
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 680,Ordinary 3+2 Non AC Seater,19:30,04:30,09h 00m,444.0,33 Seats available,3.6
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 725,Ordinary 3+2 Non AC Seater,20:30,05:00,08h 30m,444.0,37 Seats available,4.6
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:45,04:30,07h 45m,913.0,18 Seats available,4.8
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 750,A/C Executive (2+3),21:10,06:00,08h 50m,594.0,42 Seats available,4.3
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,22:10,05:00,06h 50m,913.0,8 Seats available,3.4
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,04:20,07h 25m,759.0,16 Seats available,3.5
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),23:25,06:00,06h 35m,637.0,27 Seats available,3.0
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:20,05:15,06h 55m,562.0,17 Seats available,5.0
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04:45,06h 15m,759.0,32 Seats available,3.1
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:10,06h 20m,700.0,12 Seats available,3.0
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),16:00,23:15,07h 15m,763.0,19 Seats available,4.3
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,713.0,43 Seats available,4.7
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,03:40,08h 40m,619.0,39 Seats available,4.6
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:20,06:30,07h 10m,599.0,37 Seats available,4.5
Bilaspur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bilaspur-himachal-pradesh-to-delhi,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),23:59,05:50,05h 51m,999.0,15 Seats available,4.4
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30,07:00,11h 30m,695.0,23 Seats available,4.5
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00,04:20,12h 20m,759.0,6 Seats available,4.6
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,07:45,09h 45m,1044.0,27 Seats available,4.7
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,AdZingbus Plus,Volvo A/C Semi Sleeper (2+2),17:45,05:45,12h 00m,880.0,30 Seats available,4.4
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:00,11h 00m,854.0,23 Seats available,4.4
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:15,06:00,11h 45m,637.0,27 Seats available,4.5
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:40,11h 40m,769.0,14 Seats available,3.3
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30,07:30,10h 00m,949.0,33 Seats available,3.3
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,997.0,22 Seats available,3.3
Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),18:40,06:30,11h 50m,728.0,17 Seats available,3.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - KTL0029,Ordinary Non AC Seater 2+3,10:30,17:30,07h 00m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - LNI0150,Ordinary Non AC Seater 2+3,11:15,17:30,06h 15m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - KTL0055,Ordinary Non AC Seater 2+3,11:15,17:46,06h 31m,434.0,52 Seats available,1.5
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - LNI0266,Ordinary Non AC Seater 2+3,11:17,16:35,05h 18m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - SBD0068,Ordinary Non AC Seater 2+3,11:45,18:00,06h 15m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - SBD0076,Janrath AC Seater 2+2,12:01,17:00,04h 59m,665.0,36 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - MZF0047,Ordinary Non AC Seater 2+3,12:30,18:25,05h 55m,425.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - KTL0087,Ordinary Non AC Seater 2+3,13:20,19:50,06h 30m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - KTL0030,Ordinary Non AC Seater 2+3,13:31,20:31,07h 00m,434.0,52 Seats available,3.3
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - SBD0078,Janrath AC Seater 2+2,14:00,19:00,05h 00m,665.0,34 Seats available,2.4
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - MZF0064,Ordinary Non AC Seater 2+3,14:30,20:05,05h 35m,425.0,52 Seats available,3.8
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - LNI0133,Ordinary Non AC Seater 2+3,14:45,21:05,06h 20m,434.0,52 Seats available,4.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - MZF0065,Ordinary Non AC Seater 2+3,15:30,21:05,05h 35m,425.0,52 Seats available,4.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - CMP0008,Ordinary Non AC Seater 2+3,17:45,23:45,06h 00m,425.0,52 Seats available,4.4
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - CMP0012,Ordinary Non AC Seater 2+3,19:15,01:15,06h 00m,425.0,52 Seats available,4.5
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - CMP0049,Ordinary Non AC Seater 2+3,21:11,03:15,06h 04m,425.0,52 Seats available,4.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,UPSRTC - SBD0080,Pink Express AC Seater 2+2,22:31,03:30,04h 59m,665.0,41 Seats available,1.2
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,NueGo,Electric A/C Seater (2+2),09:40,15:45,06h 05m,416.0,3 Seats available,2.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,FlixBus,AC Seater (2+2),09:50,15:55,06h 05m,646.0,2 Seats available,4.1
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,NueGo,Electric A/C Seater (2+2),10:00,17:10,07h 10m,416.0,19 Seats available,3.2
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,04:45,06h 45m,314.0,30 Seats available,3.7
Delhi to Dehradun,https://www.redbus.in/bus-tickets/delhi-to-dehradun,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),10:00,16:30,06h 30m,400.0,9 Seats available,4.0
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,FlixBus,A/C Sleeper (2+1),19:30,22:00,02h 30m,224.0,7 Seats available,4.7
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vanshika Tour and Travels,NON A/C Seater (2+2),10:50,14:00,03h 10m,200.0,42 Seats available,4.6
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Mishra Travels,NON A/C Seater (2+2),13:30,17:00,03h 30m,198.0,25 Seats available,4.7
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vidhan Tour Travels,Non AC Seater (2+2),14:30,17:30,03h 00m,250.0,20 Seats available,4.7
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vidhan Tour Travels,Non AC Seater (2+2),15:30,18:30,03h 00m,250.0,20 Seats available,4.4
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,21:00,04h 05m,200.0,43 Seats available,4.2
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Shri mahavir tour and travels,AC Sleeper (2+1),14:00,17:00,03h 00m,1200.0,26 Seats available,4.5
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,18:45,03h 15m,1600.0,24 Seats available,4.6
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Sanjay Travels,AC Sleeper (2+1),15:45,18:45,03h 00m,1600.0,24 Seats available,4.8
Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:15,03h 15m,856.0,29 Seats available,4.5
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:00,18:40,04h 40m,799.0,30 Seats available,3.8
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,04:40,05h 40m,678.0,34 Seats available,3.2
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,16:15,05h 00m,950.0,6 Seats available,3.5
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,04:30,05h 45m,749.0,38 Seats available,4.0
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:20,05h 50m,742.0,37 Seats available,2.4
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,18:30,05h 30m,579.0,20 Seats available,1.9
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Ashok Bus Service,VE A/C Sleeper (2+1),23:10,04:20,05h 10m,849.0,39 Seats available,1.0
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:35,05h 50m,612.0,37 Seats available,1.0
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,05:15,05h 40m,777.0,36 Seats available,1.4
Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Gola Bus Service,VE A/C Seater / Sleeper (2+1),13:20,18:20,05h 00m,699.0,10 Seats available,2.6
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:20,04:20,05h 00m,629.0,19 Seats available,3.1
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Hans Travels (I) Private Limited,A/C Sleeper (2+2),23:20,04:20,05h 00m,1100.0,32 Seats available,2.4
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:15,03h 45m,899.0,19 Seats available,2.9
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),23:59,04:14,04h 15m,449.0,20 Seats available,3.6
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,899.0,38 Seats available,2.9
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Pitambra Travels,NON A/C Sleeper (2+1),23:30,04:00,04h 30m,630.0,23 Seats available,3.3
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Kamla Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,900.0,21 Seats available,3.3
Jhansi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur,Kamla Travels,A/C Sleeper (2+1),23:55,05:00,05h 05m,899.0,25 Seats available,2.9
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,UPSRTC - VKS0045,Janrath AC Seater 2+2,14:29,00:15,09h 46m,838.0,35 Seats available,3.3
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,UPSRTC - VKS0003,Janrath AC Seater 2+2,14:30,22:17,07h 47m,838.0,35 Seats available,3.3
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,UPSRTC - CBG0093,Pink Express AC Seater 2+2,19:16,02:45,07h 29m,840.0,40 Seats available,3.3
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,UPSRTC - RKD0057,Ordinary Non AC Seater 2+3,19:31,03:00,07h 29m,517.0,52 Seats available,4.1
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,UPSRTC - RKD0135,Janrath AC Seater 2+3,22:31,06:01,07h 30m,652.0,48 Seats available,2.2
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:30,23:10,07h 40m,699.0,30 Seats available,3.3
Dehradun to Bareilly,https://www.redbus.in/bus-tickets/dehradun-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,01:45,08h 45m,1099.0,15 Seats available,2.4
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AWD0019,Pink Express AC Seater 2+2,11:00,17:00,06h 00m,760.0,41 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - SLP0012,Ordinary Non AC Seater 2+3,11:30,18:30,07h 00m,532.0,52 Seats available,4.4
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AWD0009,Janrath AC Seater 2+2,12:00,18:15,06h 15m,760.0,36 Seats available,3.0
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0055,Ordinary Non AC Seater 2+3,13:00,18:30,05h 30m,527.0,52 Seats available,4.5
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - CBG0013,Pink Express AC Seater 2+2,13:00,19:00,06h 00m,760.0,41 Seats available,4.8
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0029,Rajdhani Non AC Seater 2+3,13:25,19:00,05h 35m,527.0,51 Seats available,4.2
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0057,Ordinary Non AC Seater 2+3,13:26,19:00,05h 34m,527.0,52 Seats available,4.4
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0030,Ordinary Non AC Seater 2+3,13:50,19:30,05h 40m,527.0,51 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0059,Ordinary Non AC Seater 2+3,13:51,19:30,05h 39m,527.0,52 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - TAJ0056,Janrath AC Seater 2+2,14:02,20:02,06h 00m,760.0,36 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0061,Ordinary Non AC Seater 2+3,14:15,19:45,05h 30m,527.0,52 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0063,Ordinary Non AC Seater 2+3,14:40,20:00,05h 20m,527.0,52 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - TAJ0001,Janrath AC Seater 2+2,15:00,20:45,05h 45m,760.0,36 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0065,Ordinary Non AC Seater 2+3,15:05,20:30,05h 25m,527.0,52 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AGF0087,Ordinary Non AC Seater 2+3,15:30,21:00,05h 30m,527.0,52 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - TAJ0004,Janrath AC Seater 2+2,16:01,21:51,05h 50m,760.0,36 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - GKD0131,Shatabdi AC Seater 2+2,16:30,21:00,04h 30m,760.0,41 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - TAJ0006,Pink Express AC Seater 2+2,17:00,22:51,05h 51m,760.0,41 Seats available,2.6
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - CBG0054,Ordinary Non AC Seater 2+3,18:00,00:45,06h 45m,527.0,51 Seats available,2.6
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,UPSRTC - AWD0011,Janrath AC Seater 2+2,18:00,00:15,06h 15m,760.0,36 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,891.0,22 Seats available,3.4
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,04h 30m,579.0,19 Seats available,4.6
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,678.0,34 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:00,18:00,04h 00m,799.0,32 Seats available,3.3
Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,15:15,04h 00m,950.0,10 Seats available,3.3
